DATA IN NGS FORMAT FROM DATABASE 19JUN13XE_V002                                                 
  0.666   2.801 -0.0002 -0.0072 -0.0016  0.0891      -5982.157            262504
   0.00000  -0.03024    .00000    .00000    .00000    .00000              262505                
    17.636    27.439   996.483   943.561    73.929    40.400 0 0          262506                
        1.9046298728   0.01430        0.0006560332   0.00335  0           262508                
KATH12M   YARRA12M  1705+018 2019 06 14 17 37  27.0000000000              262601                
  998633676.16006780   0.01757  -427619.3621860667   0.00536 0      I     262602                
   0.00021    .00000    .00000    .00000  -0.362807428728538       0.0    262603                
  0.666   0.367 -0.0002  0.0007 -0.0016 -0.0004  999319345.566            262604
   0.00000   0.00000    .00000    .00000    .00000    .00000              262605                
    17.636    11.400   996.483   992.700    73.929    50.000 0 0          262606                
        0.3972847048   0.01563       -0.0049894468   0.00288  0           262608                
WETTZELL  YARRA12M  1705+018 2019 06 14 17 37  27.0000000000              262701                
  987110004.79340744   0.01942  1570726.6544361429   0.00761 0      I     262702                
   0.00022    .00000    .00000    .00000   4.634527204858479       0.0    262703                
  2.801   0.367 -0.0072  0.0007  0.0891 -0.0004  999325327.723            262704
  -0.03024   0.00000    .00000    .00000    .00000    .00000              262705                
    27.439    11.400   943.561   992.700    40.400    50.000 0 0          262706                
       -1.4510380542   0.01490       -0.0048889723   0.00339  0           262708                
FORTLEZA  HART15M   1243-160 2019 06 14 17 41  30.0000000000              262801                
  -10986353.04104089   0.01228  1406696.5692591402   0.01321 0      I     262802                
   0.00057    .00000    .00000    .00000  -3.160719210222633       0.0    262803                
  2.576   0.171 -0.0059  0.0001 -0.0233  0.0001       2925.046            262804
  -0.00907   0.00000    .00000    .00000    .00000    .00000              262805                
    29.000     7.149  1009.700   874.625    70.200    75.826 0 0          262806                
       -0.3024863478   0.01309       -0.0072473846   0.00879  0           262808                
FORTLEZA  HART15M   1057-797 2019 06 14 17 44  44.0000000000              262901                
   -7472816.08629900   0.01107   274526.1805774951   0.02258 0      I     262902                
   0.00086    .00000    .00000    .00000  -3.215692447760158       0.0    262903                
  5.732   0.303 -0.1164 -0.0012 -0.0133  0.0006       2925.022            262904
  -0.01107   0.00000    .00000    .00000    .00000    .00000              262905                
    29.200     7.281  1009.600   874.700    67.120    75.667 0 0          262906                
       -0.4191937269   0.00938       -0.0193714894   0.01142  0           262908                
FORTLEZA  KATH12M   1057-797 2019 06 14 17 44  44.0000000000              263001                
    1777273.63840780   0.01964   326021.0204661270   0.00754 2      I     263002                
   0.00021    .00000    .00000    .00000   0.021036596572591       0.0    263003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263004
  -0.01107   0.00000    .00000    .00000    .00000    .00000              263005                
    29.200    17.613  1009.600   996.449    67.120    73.610 0 0          263006                
       -4.7587021102   0.01537        0.0186795138   0.00345  0           263008                
FORTLEZA  YARRA12M  1057-797 2019 06 14 17 44  44.0000000000              263101                
  995861495.14828873   0.01348   350421.4594636059   0.00664 0      I     263102                
   0.00035    .00000    .00000    .00000   3.633981844373453       0.0    263103                
  5.732   0.693 -0.1164 -0.0042 -0.0133 -0.0006  999322279.446            263104
  -0.01107   0.00000    .00000    .00000    .00000    .00000              263105                
    29.200    11.400  1009.600   992.700    67.120    50.000 0 0          263106                
       -0.5772134487   0.01142       -0.0000869148   0.00336  0           263108                
HART15M   KATH12M   1057-797 2019 06 14 17 44  44.0000000000              263201                
    9250040.07661722   0.01693    51493.4683584656   0.03453 0      I     263202                
   0.00056    .00000    .00000    .00000  -1.622345138644743       0.0    263203                
  0.303   3.608 -0.0012  0.0193  0.0006 -0.0090          8.313            263204
   0.00000   0.00000    .00000    .00000    .00000    .00000              263205                
     7.281    17.613   874.700   996.449    75.667    73.610 0 0          263206                
       -0.4705944383   0.01513        0.0309807890   0.01866  0           263208                
HART15M   YARRA12M  1057-797 2019 06 14 17 44  44.0000000000              263301                
 1003334311.81661403   0.01091    75893.9528469278   0.02226 0      I     263302                
   0.00087    .00000    .00000    .00000  -0.792294285882154       0.0    263303                
  0.303   0.693 -0.0012 -0.0042  0.0006 -0.0006  999319354.424            263304
   0.00000   0.00000    .00000    .00000    .00000    .00000              263305                
     7.281    11.400   874.700   992.700    75.667    50.000 0 0          263306                
       -0.1414197474   0.00978        0.0007849378   0.01207  0           263308                
KATH12M   YARRA12M  1057-797 2019 06 14 17 44  44.0000000000              263401                
  994084271.51980567   0.01056    24400.3404979334   0.00520 0      I     263402                
   0.00044    .00000    .00000    .00000   1.745615674969567       0.0    263403                
  3.608   0.693  0.0193 -0.0042 -0.0090 -0.0006  999319346.111            263404
   0.00000   0.00000    .00000    .00000    .00000    .00000              263405                
    17.613    11.400   996.449   992.700    73.610    50.000 0 0          263406                
        0.3091932193   0.01108       -0.0157580425   0.00341  0           263408                
NYALES20  WETTZELL  0656+082 2019 06 14 17 45  32.0000000000              263501                
   -1283346.80363333   0.04447   693458.0516946609   0.05717 0      I     263502                
   0.00017    .00000    .00000    .00000  -3.222835312119860       0.1    263503                
  1.555   1.857  0.0050 -0.0017  0.0680 -0.0393     171116.339            263504
  -0.00569  -0.03007    .00000    .00000    .00000    .00000              263505                
     6.429    27.600  1011.300   943.400    78.599    40.434 0 0          263506                
        1.0177860332   0.02244        0.0519198516   0.01256  0           263508                
KOKEE     WETTZELL  0642+449 2019 06 14 17 47  25.0000000000              263601                
   -7819018.35049899   0.05417  1730448.4729169686   0.11047 0      I     263602                
