DATA IN NGS FORMAT FROM DATABASE 19JUL04XE_V005                                                 
Observed delays and rates in card #2, modified errors in card #9                                
    .00043    .00000    .00000    .00000    .240573128383864        0.    286703                
  2.498   1.094 -0.0801 -0.0012 -0.0636  0.0030     662246.826            286704
   -.26173    .00000    .00000    .00000    .00000    .00000              286705                
    28.984    15.382   959.116   885.100    39.388    90.218 0 0          286706                
        1.3754034333    .01614         .0092404682    .00747  0           286708                
NYALES20  ZELENCHK  1909+161 2019 07 05 17 15  29.0000000000              286801                
   -4563506.45000915    .01535  -685021.1923756293    .01094 0      I     286802                
    .00037    .00000    .00000    .00000  -2.377055829959263        0.    286803                
  2.329   1.094 -0.0087 -0.0012  0.0655  0.0030    1153462.922            286804
    .02308    .00000    .00000    .00000    .00000    .00000              286805                
    10.900    15.382  1008.300   885.100    73.680    90.218 0 0          286806                
        3.0614343301    .01458         .0151521910    .00741  0           286808                
ISHIOKA   NYALES20  1909+161 2019 07 05 17 15  29.0000000000              286901                
   11422137.66175545    .02562  -964072.4949277855    .00762 0      I     286902                
    .00014    .00000    .00000    .00000   6.245565493621127        0.    286903                
  1.123   2.329  0.0030 -0.0087  0.0020  0.0655    -507467.906            286904
    .00000    .02308    .00000    .00000    .00000    .00000              286905                
    18.746    10.900   993.218  1008.300    99.382    73.680 0 0          286906                
       -2.7639190166    .01366        -.0075594219    .00275  0           286908                
ISHIOKA   ZELENCHK  1909+161 2019 07 05 17 15  29.0000000000              287001                
    6858623.26172106    .01690 -1649092.6795541350    .01204 0      I     287002                
    .00033    .00000    .00000    .00000   2.471562095982359        0.    287003                
  1.123   1.094  0.0030 -0.0012  0.0020  0.0030     645995.015            287004
    .00000    .00000    .00000    .00000    .00000    .00000              287005                
    18.746    15.382   993.218   885.100    99.382    90.218 0 0          287006                
         .3168491046    .01694        -.0123325764    .00860  0           287008                
ISHIOKA   MATERA    1909+161 2019 07 05 17 15  29.0000000000              287101                
   13060701.56215779    .03011 -1809596.5288465380    .00890 1      I     287102                
    .00012    .00000    .00000    .00000    .491744905536943        0.    287103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            287104
    .00000   -.26173    .00000    .00000    .00000    .00000              287105                
    18.746    28.984   993.218   959.116    99.382    39.388 0 0          287106                
        1.9071338642    .04075        -.0320849856    .00668  0           287108                
ISHIOKA   WETTZELL  1909+161 2019 07 05 17 15  29.0000000000              287201                
   13362710.93475444    .01916 -1652824.2924257440    .00569 0      I     287202                
    .00019    .00000    .00000    .00000   2.368844771686331        0.    287203                
  1.123   2.320  0.0030 -0.0301  0.0020 -0.0217      -8509.860            287204
    .00000   -.00868    .00000    .00000    .00000    .00000              287205                
    18.746    22.682   993.218   945.682    99.382    34.708 0 0          287206                
       -1.6526781798    .01754         .0050517923    .00351  0           287208                
KATH12M   YARRA12M  2318+049 2019 07 05 17 16  46.0000000000              287301                
    5866032.10514331    .01347  -199096.9127164193    .00495 0      I     287302                
    .00030    .00000    .00000    .00000   4.316711951955039        0.    287303                
  0.341   0.511  0.0005  0.0007  0.0010  0.0072      40233.949            287304
    .00000    .00000    .00000    .00000    .00000    .00000              287305                
    13.236     7.934   998.200   988.900    52.718    96.299 0 0          287306                
        3.9746191457    .00958         .0056581767    .00237  0           287308                
FORTLEZA  HART15M   1034-293 2019 07 05 17 16  48.0000000000              287401                
    3394757.48152815    .03455  1296132.1153682460    .02197 8      I     287402                
    .00016    .00000    .00000    .00000   6.081987747881843        0.    287403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            287404
   -.02250    .00000    .00000    .00000    .00000    .00000              287405                
    28.008     8.000  1009.860   867.522    70.268    39.123 0 0          287406                
       -2.9012607730    .04312         .6061788032    .01841  0           287408                
NYALES20  WETTZELL  1639+230 2019 07 05 17 22  58.0000000000              287501                
   -3412735.09163980    .00665  -528994.7345119303    .00296 0      I     287502                
    .00067    .00000    .00000    .00000  -3.982539297320223        0.    287503                
  1.257   0.655  0.0092  0.0015  0.0149 -0.0010     498956.585            287504
    .07228   -.01067    .00000    .00000    .00000    .00000              287505                
    11.390    22.623  1008.400   945.600    71.310    35.313 0 0          287506                
        1.0516953546    .00627        -.0116764355    .00187  0           287508                
